profile,depth,TEMP,latitude,longitude,WMO_ID,CYCLE_NUMBER,timestamp,PSAL
6,20.0,14.517436,-56.596282958984375,-35.054290771484375,5900002,1,2026-09-07 14:57:56,34.131065
6,50.0,13.054286,-56.596282958984375,-35.054290771484375,5900002,1,2026-09-07 14:57:56,34.141544
6,100.0,10.919283,-56.596282958984375,-35.054290771484375,5900002,1,2026-09-07 14:57:56,34.109104
6,150.0,9.441797,-56.596282958984375,-35.054290771484375,5900002,1,2026-09-07 14:57:56,34.23181
6,200.0,7.918165,-56.596282958984375,-35.054290771484375,5900002,1,2026-09-07 14:57:56,34.228344
6,300.0,5.926959,-56.596282958984375,-35.054290771484375,5900002,1,2026-09-07 14:57:56,34.295895
6,400.0,4.9195704,-56.596282958984375,-35.054290771484375,5900002,1,2026-09-07 14:57:56,34.36988
6,500.0,3.6851702,-56.596282958984375,-35.054290771484375,5900002,1,2026-09-07 14:57:56,34.529358
6,750.0,2.5862744,-56.596282958984375,-35.054290771484375,5900002,1,2026-09-07 14:57:56,34.541607
6,1000.0,2.2198653,-56.596282958984375,-35.054290771484375,5900002,1,2026-09-07 14:57:56,34.578636
6,1500.0,2.0422559,-56.596282958984375,-35.054290771484375,5900002,1,2026-09-07 14:57:56,34.502266
6,2000.0,2.1366627,-56.596282958984375,-35.054290771484375,5900002,1,2026-09-07 14:57:56,34.564693
7,0.0,15.673609,-56.605079650878906,-34.891502380371094,5900002,2,2026-09-10 14:57:56,33.960644
7,10.0,15.192584,-56.605079650878906,-34.891502380371094,5900002,2,2026-09-10 14:57:56,34.039433
7,20.0,14.652092,-56.605079650878906,-34.891502380371094,5900002,2,2026-09-10 14:57:56,34.01997
7,50.0,13.266033,-56.605079650878906,-34.891502380371094,5900002,2,2026-09-10 14:57:56,34.073765
7,100.0,10.884061,-56.605079650878906,-34.891502380371094,5900002,2,2026-09-10 14:57:56,33.992054
7,150.0,9.399181,-56.605079650878906,-34.891502380371094,5900002,2,2026-09-10 14:57:56,34.132103
7,200.0,8.123067,-56.605079650878906,-34.891502380371094,5900002,2,2026-09-10 14:57:56,34.158524
7,300.0,6.0135,-56.605079650878906,-34.891502380371094,5900002,2,2026-09-10 14:57:56,34.282192
7,400.0,4.6495047,-56.605079650878906,-34.891502380371094,5900002,2,2026-09-10 14:57:56,34.439392
7,500.0,3.5921326,-56.605079650878906,-34.891502380371094,5900002,2,2026-09-10 14:57:56,34.417015
7,750.0,2.7462785,-56.605079650878906,-34.891502380371094,5900002,2,2026-09-10 14:57:56,34.471916
7,1000.0,2.2169306,-56.605079650878906,-34.891502380371094,5900002,2,2026-09-10 14:57:56,34.36912
7,1500.0,1.9410037,-56.605079650878906,-34.891502380371094,5900002,2,2026-09-10 14:57:56,34.483032
7,2000.0,2.176178,-56.605079650878906,-34.891502380371094,5900002,2,2026-09-10 14:57:56,34.468685
8,0.0,15.756599,-56.725189208984375,-34.888614654541016,5900002,3,2026-09-13 14:57:56,34.05269
8,10.0,15.263667,-56.725189208984375,-34.888614654541016,5900002,3,2026-09-13 14:57:56,34.071342
8,20.0,14.57618,-56.725189208984375,-34.888614654541016,5900002,3,2026-09-13 14:57:56,34.04501
8,50.0,13.383126,-56.725189208984375,-34.888614654541016,5900002,3,2026-09-13 14:57:56,34.05831
8,100.0,11.073789,-56.725189208984375,-34.888614654541016,5900002,3,2026-09-13 14:57:56,34.012688
8,150.0,9.477041,-56.725189208984375,-34.888614654541016,5900002,3,2026-09-13 14:57:56,34.18448
8,200.0,8.134756,-56.725189208984375,-34.888614654541016,5900002,3,2026-09-13 14:57:56,34.296814
8,300.0,6.071769,-56.725189208984375,-34.888614654541016,5900002,3,2026-09-13 14:57:56,34.296585
8,400.0,4.6087203,-56.725189208984375,-34.888614654541016,5900002,3,2026-09-13 14:57:56,34.26866
8,500.0,3.955131,-56.725189208984375,-34.888614654541016,5900002,3,2026-09-13 14:57:56,34.345413
8,750.0,2.8658144,-56.725189208984375,-34.888614654541016,5900002,3,2026-09-13 14:57:56,34.373085
8,1000.0,2.3005,-56.725189208984375,-34.888614654541016,5900002,3,2026-09-13 14:57:56,34.385235
8,1500.0,2.045329,-56.725189208984375,-34.888614654541016,5900002,3,2026-09-13 14:57:56,34.59345
8,2000.0,1.9677352,-56.725189208984375,-34.888614654541016,5900002,3,2026-09-13 14:57:56,34.535084
9,0.0,21.934057,-39.37105941772461,-51.61988067626953,5900003,1,2026-09-07 14:57:56,34.21443
9,10.0,20.927216,-39.37105941772461,-51.61988067626953,5900003,1,2026-09-07 14:57:56,34.25526
9,20.0,20.157661,-39.37105941772461,-51.61988067626953,5900003,1,2026-09-07 14:57:56,34.46307
9,50.0,18.345715,-39.37105941772461,-51.61988067626953,5900003,1,2026-09-07 14:57:56,34.336746
9,100.0,15.342724,-39.37105941772461,-51.61988067626953,5900003,1,2026-09-07 14:57:56,34.333473
9,150.0,12.841516,-39.37105941772461,-51.61988067626953,5900003,1,2026-09-07 14:57:56,34.53248
9,200.0,10.976224,-39.37105941772461,-51.61988067626953,5900003,1,2026-09-07 14:57:56,34.595306
9,300.0,8.1420965,-39.37105941772461,-51.61988067626953,5900003,1,2026-09-07 14:57:56,34.506794
9,400.0,6.0300245,-39.37105941772461,-51.61988067626953,5900003,1,2026-09-07 14:57:56,34.62636
9,500.0,4.733817,-39.37105941772461,-51.61988067626953,5900003,1,2026-09-07 14:57:56,34.654358
9,750.0,3.0802321,-39.37105941772461,-51.61988067626953,5900003,1,2026-09-07 14:57:56,34.716522
9,1000.0,2.4374323,-39.37105941772461,-51.61988067626953,5900003,1,2026-09-07 14:57:56,34.725475
9,1500.0,2.0349743,-39.37105941772461,-51.61988067626953,5900003,1,2026-09-07 14:57:56,34.755306
9,2000.0,2.015198,-39.37105941772461,-51.61988067626953,5900003,1,2026-09-07 14:57:56,34.780556
10,0.0,21.698196,-39.36212158203125,-51.41828918457031,5900003,2,2026-09-10 14:57:56,34.26078
10,10.0,20.879412,-39.36212158203125,-51.41828918457031,5900003,2,2026-09-10 14:57:56,34.290127
10,20.0,20.116024,-39.36212158203125,-51.41828918457031,5900003,2,2026-09-10 14:57:56,34.27207
10,50.0,18.106192,-39.36212158203125,-51.41828918457031,5900003,2,2026-09-10 14:57:56,34.277695
10,100.0,15.215617,-39.36212158203125,-51.41828918457031,5900003,2,2026-09-10 14:57:56,34.40826
10,150.0,12.678027,-39.36212158203125,-51.41828918457031,5900003,2,2026-09-10 14:57:56,34.374496
10,200.0,10.781165,-39.36212158203125,-51.41828918457031,5900003,2,2026-09-10 14:57:56,34.472084
10,300.0,8.036994,-39.36212158203125,-51.41828918457031,5900003,2,2026-09-10 14:57:56,34.58196
10,400.0,5.899258,-39.36212158203125,-51.41828918457031,5900003,2,2026-09-10 14:57:56,34.510803
10,500.0,4.6807384,-39.36212158203125,-51.41828918457031,5900003,2,2026-09-10 14:57:56,34.603962
10,750.0,2.839014,-39.36212158203125,-51.41828918457031,5900003,2,2026-09-10 14:57:56,34.678474
10,1000.0,2.4871912,-39.36212158203125,-51.41828918457031,5900003,2,2026-09-10 14:57:56,34.60561
10,1500.0,2.184056,-39.36212158203125,-51.41828918457031,5900003,2,2026-09-10 14:57:56,34.71797
10,2000.0,2.032333,-39.36212158203125,-51.41828918457031,5900003,2,2026-09-10 14:57:56,34.754696
11,0.0,22.300224,-39.54655838012695,-51.299137115478516,5900003,3,2026-09-13 14:57:56,34.349644
11,10.0,21.274725,-39.54655838012695,-51.299137115478516,5900003,3,2026-09-13 14:57:56,34.34784
11,20.0,20.666119,-39.54655838012695,-51.299137115478516,5900003,3,2026-09-13 14:57:56,34.3797
11,50.0,18.483765,-39.54655838012695,-51.299137115478516,5900003,3,2026-09-13 14:57:56,34.425972
11,100.0,15.344472,-39.54655838012695,-51.299137115478516,5900003,3,2026-09-13 14:57:56,34.552883
11,150.0,12.932013,-39.54655838012695,-51.299137115478516,5900003,3,2026-09-13 14:57:56,34.60287
11,200.0,10.987686,-39.54655838012695,-51.299137115478516,5900003,3,2026-09-13 14:57:56,34.561096
11,300.0,7.87356,-39.54655838012695,-51.299137115478516,5900003,3,2026-09-13 14:57:56,34.635406
11,400.0,6.0541778,-39.54655838012695,-51.299137115478516,5900003,3,2026-09-13 14:57:56,34.660095
11,500.0,4.722265,-39.54655838012695,-51.299137115478516,5900003,3,2026-09-13 14:57:56,34.73125
11,750.0,3.2891324,-39.54655838012695,-51.299137115478516,5900003,3,2026-09-13 14:57:56,34.821133
11,1000.0,2.3984883,-39.54655838012695,-51.299137115478516,5900003,3,2026-09-13 14:57:56,34.81525
11,1500.0,2.1884623,-39.54655838012695,-51.299137115478516,5900003,3,2026-09-13 14:57:56,34.87931
11,2000.0,2.0626378,-39.54655838012695,-51.299137115478516,5900003,3,2026-09-13 14:57:56,34.848663
12,0.0,25.54638,22.36837387084961,163.05859375,5900004,1,2026-09-07 14:57:56,35.59541
12,10.0,24.77843,22.36837387084961,163.05859375,5900004,1,2026-09-07 14:57:56,35.675987
12,20.0,24.052967,22.36837387084961,163.05859375,5900004,1,2026-09-07 14:57:56,35.61269
12,50.0,21.545918,22.36837387084961,163.05859375,5900004,1,2026-09-07 14:57:56,35.67402
12,100.0,17.981688,22.36837387084961,163.05859375,5900004,1,2026-09-07 14:57:56,35.65865
12,150.0,15.015052,22.36837387084961,163.05859375,5900004,1,2026-09-07 14:57:56,35.693203
12,200.0,12.762549,22.36837387084961,163.05859375,5900004,1,2026-09-07 14:57:56,35.777416
12,300.0,9.219024,22.36837387084961,163.05859375,5900004,1,2026-09-07 14:57:56,35.8923
12,400.0,6.899276,22.36837387084961,163.05859375,5900004,1,2026-09-07 14:57:56,36.04606
12,500.0,5.1078277,22.36837387084961,163.05859375,5900004,1,2026-09-07 14:57:56,35.902534
12,750.0,3.294249,22.36837387084961,163.05859375,5900004,1,2026-09-07 14:57:56,36.113663
12,1000.0,2.3426552,22.36837387084961,163.05859375,5900004,1,2026-09-07 14:57:56,36.043606
12,1500.0,1.9297009,22.36837387084961,163.05859375,5900004,1,2026-09-07 14:57:56,36.15882
12,2000.0,2.00707,22.36837387084961,163.05859375,5900004,1,2026-09-07 14:57:56,36.0213
13,0.0,25.77749,22.259700775146484,163.0516815185547,5900004,2,2026-09-10 14:57:56,35.493923
13,10.0,24.858288,22.259700775146484,163.0516815185547,5900004,2,2026-09-10 14:57:56,35.42146
13,20.0,23.758606,22.259700775146484,163.0516815185547,5900004,2,2026-09-10 14:57:56,35.488262
13,50.0,21.340775,22.259700775146484,163.0516815185547,5900004,2,2026-09-10 14:57:56,35.500347
13,100.0,17.849524,22.259700775146484,163.0516815185547,5900004,2,2026-09-10 14:57:56,35.55384
13,150.0,14.771019,22.259700775146484,163.0516815185547,5900004,2,2026-09-10 14:57:56,35.520264
13,200.0,12.545361,22.259700775146484,163.0516815185547,5900004,2,2026-09-10 14:57:56,35.55494
13,300.0,9.236255,22.259700775146484,163.0516815185547,5900004,2,2026-09-10 14:57:56,35.634598
13,400.0,6.8314776,22.259700775146484,163.0516815185547,5900004,2,2026-09-10 14:57:56,35.75868
13,500.0,5.124379,22.259700775146484,163.0516815185547,5900004,2,2026-09-10 14:57:56,35.780273
13,750.0,3.2779408,22.259700775146484,163.0516815185547,5900004,2,2026-09-10 14:57:56,35.84084
13,1000.0,2.4346707,22.259700775146484,163.0516815185547,5900004,2,2026-09-10 14:57:56,35.95066
13,1500.0,1.9644163,22.259700775146484,163.0516815185547,5900004,2,2026-09-10 14:57:56,35.992027
13,2000.0,2.0706038,22.259700775146484,163.0516815185547,5900004,2,2026-09-10 14:57:56,35.828857
14,0.0,26.062826,22.018247604370117,162.9889373779297,5900004,3,2026-09-13 14:57:56,35.525906
14,10.0,24.931717,22.018247604370117,162.9889373779297,5900004,3,2026-09-13 14:57:56,35.577034
14,20.0,24.426994,22.018247604370117,162.9889373779297,5900004,3,2026-09-13 14:57:56,35.583637
14,50.0,21.653353,22.018247604370117,162.9889373779297,5900004,3,2026-09-13 14:57:56,35.5446
14,100.0,18.183756,22.018247604370117,162.9889373779297,5900004,3,2026-09-13 14:57:56,35.54891
14,150.0,15.222905,22.018247604370117,162.9889373779297,5900004,3,2026-09-13 14:57:56,35.625923
14,200.0,12.791075,22.018247604370117,162.9889373779297,5900004,3,2026-09-13 14:57:56,35.764454
14,300.0,9.3677025,22.018247604370117,162.9889373779297,5900004,3,2026-09-13 14:57:56,35.736034
14,400.0,6.9906716,22.018247604370117,162.9889373779297,5900004,3,2026-09-13 14:57:56,35.88117
14,500.0,5.122837,22.018247604370117,162.9889373779297,5900004,3,2026-09-13 14:57:56,35.898663
14,750.0,2.9407394,22.018247604370117,162.9889373779297,5900004,3,2026-09-13 14:57:56,36.0401
14,1000.0,2.3750026,22.018247604370117,162.9889373779297,5900004,3,2026-09-13 14:57:56,35.966385
14,1500.0,2.0941231,22.018247604370117,162.9889373779297,5900004,3,2026-09-13 14:57:56,35.87935
14,2000.0,2.0359387,22.018247604370117,162.9889373779297,5900004,3,2026-09-13 14:57:56,36.10563
15,0.0,21.751387,40.07099151611328,-56.30511474609375,5900005,1,2026-09-07 14:57:56,35.768955
15,10.0,21.044695,40.07099151611328,-56.30511474609375,5900005,1,2026-09-07 14:57:56,35.78221
15,20.0,20.38998,40.07099151611328,-56.30511474609375,5900005,1,2026-09-07 14:57:56,35.74296
15,50.0,18.219591,40.07099151611328,-56.30511474609375,5900005,1,2026-09-07 14:57:56,35.857044
15,100.0,15.494297,40.07099151611328,-56.30511474609375,5900005,1,2026-09-07 14:57:56,35.849384
15,150.0,12.80128,40.07099151611328,-56.30511474609375,5900005,1,2026-09-07 14:57:56,35.833767
15,200.0,10.84472,40.07099151611328,-56.30511474609375,5900005,1,2026-09-07 14:57:56,35.888405
15,300.0,7.8430376,40.07099151611328,-56.30511474609375,5900005,1,2026-09-07 14:57:56,36.01455
15,400.0,6.2014194,40.07099151611328,-56.30511474609375,5900005,1,2026-09-07 14:57:56,35.98452
15,500.0,4.861301,40.07099151611328,-56.30511474609375,5900005,1,2026-09-07 14:57:56,36.12073
15,750.0,2.9584005,40.07099151611328,-56.30511474609375,5900005,1,2026-09-07 14:57:56,36.11294
15,1000.0,2.2746432,40.07099151611328,-56.30511474609375,5900005,1,2026-09-07 14:57:56,36.17229
15,1500.0,1.8699499,40.07099151611328,-56.30511474609375,5900005,1,2026-09-07 14:57:56,36.19859
15,2000.0,2.1521049,40.07099151611328,-56.30511474609375,5900005,1,2026-09-07 14:57:56,36.21741
16,0.0,21.154013,40.119789123535156,-56.42683792114258,5900005,2,2026-09-10 14:57:56,35.72135
16,10.0,20.351402,40.119789123535156,-56.42683792114258,5900005,2,2026-09-10 14:57:56,35.62054
16,20.0,19.743286,40.119789123535156,-56.42683792114258,5900005,2,2026-09-10 14:57:56,35.61389
16,50.0,17.769669,40.119789123535156,-56.42683792114258,5900005,2,2026-09-10 14:57:56,35.659157
16,100.0,15.068415,40.119789123535156,-56.42683792114258,5900005,2,2026-09-10 14:57:56,35.67803
16,150.0,12.491791,40.119789123535156,-56.42683792114258,5900005,2,2026-09-10 14:57:56,35.754738
16,200.0,10.764061,40.119789123535156,-56.42683792114258,5900005,2,2026-09-10 14:57:56,35.90915
16,300.0,7.728924,40.119789123535156,-56.42683792114258,5900005,2,2026-09-10 14:57:56,35.814762
16,400.0,5.808624,40.119789123535156,-56.42683792114258,5900005,2,2026-09-10 14:57:56,36.03659
16,500.0,4.6617146,40.119789123535156,-56.42683792114258,5900005,2,2026-09-10 14:57:56,35.911285
16,750.0,3.0577753,40.119789123535156,-56.42683792114258,5900005,2,2026-09-10 14:57:56,36.109592
16,1000.0,2.4609659,40.119789123535156,-56.42683792114258,5900005,2,2026-09-10 14:57:56,35.953938
16,1500.0,2.0987437,40.119789123535156,-56.42683792114258,5900005,2,2026-09-10 14:57:56,36.20851
16,2000.0,2.020905,40.119789123535156,-56.42683792114258,5900005,2,2026-09-10 14:57:56,36.09437
17,0.0,21.423874,40.08671569824219,-56.30131530761719,5900005,3,2026-09-13 14:57:56,35.973354
17,10.0,20.553268,40.08671569824219,-56.30131530761719,5900005,3,2026-09-13 14:57:56,36.04579
17,20.0,19.878792,40.08671569824219,-56.30131530761719,5900005,3,2026-09-13 14:57:56,36.01506
17,50.0,17.910292,40.08671569824219,-56.30131530761719,5900005,3,2026-09-13 14:57:56,36.01311
17,100.0,14.917782,40.08671569824219,-56.30131530761719,5900005,3,2026-09-13 14:57:56,36.007484
17,150.0,12.687449,40.08671569824219,-56.30131530761719,5900005,3,2026-09-13 14:57:56,36.03288
17,200.0,10.785931,40.08671569824219,-56.30131530761719,5900005,3,2026-09-13 14:57:56,36.150963
17,300.0,7.758098,40.08671569824219,-56.30131530761719,5900005,3,2026-09-13 14:57:56,36.257793
17,400.0,5.7838855,40.08671569824219,-56.30131530761719,5900005,3,2026-09-13 14:57:56,36.288376
17,500.0,4.6481695,40.08671569824219,-56.30131530761719,5900005,3,2026-09-13 14:57:56,36.27776
17,750.0,2.8720198,40.08671569824219,-56.30131530761719,5900005,3,2026-09-13 14:57:56,36.322945
17,1000.0,2.3970766,40.08671569824219,-56.30131530761719,5900005,3,2026-09-13 14:57:56,36.444843
17,1500.0,2.019838,40.08671569824219,-56.30131530761719,5900005,3,2026-09-13 14:57:56,36.428787
17,2000.0,2.1079333,40.08671569824219,-56.30131530761719,5900005,3,2026-09-13 14:57:56,36.334724
18,0.0,25.599503,-23.008808135986328,131.21331787109375,5900006,1,2026-09-07 14:57:56,34.458538
18,10.0,24.56146,-23.008808135986328,131.21331787109375,5900006,1,2026-09-07 14:57:56,34.59379
18,20.0,23.65951,-23.008808135986328,131.21331787109375,5900006,1,2026-09-07 14:57:56,34.41907
18,50.0,21.268637,-23.008808135986328,131.21331787109375,5900006,1,2026-09-07 14:57:56,34.532112
18,100.0,17.893475,-23.008808135986328,131.21331787109375,5900006,1,2026-09-07 14:57:56,34.620346
18,150.0,14.884866,-23.008808135986328,131.21331787109375,5900006,1,2026-09-07 14:57:56,34.66271
18,200.0,12.788676,-23.008808135986328,131.21331787109375,5900006,1,2026-09-07 14:57:56,34.689068
18,300.0,9.116905,-23.008808135986328,131.21331787109375,5900006,1,2026-09-07 14:57:56,34.79199
18,400.0,6.7025485,-23.008808135986328,131.21331787109375,5900006,1,2026-09-07 14:57:56,34.81902
18,500.0,5.1428366,-23.008808135986328,131.21331787109375,5900006,1,2026-09-07 14:57:56,34.837013
18,750.0,3.1052198,-23.008808135986328,131.21331787109375,5900006,1,2026-09-07 14:57:56,34.861595
18,1000.0,2.4979675,-23.008808135986328,131.21331787109375,5900006,1,2026-09-07 14:57:56,34.96617
18,1500.0,2.0294142,-23.008808135986328,131.21331787109375,5900006,1,2026-09-07 14:57:56,34.92375
