timestamp,latitude,longitude,sea_surface_temperature,sea_surface_height
2026-09-10 00:00:00,-80.0,-84.0,3.7506707,-0.45188662
2026-09-10 00:00:00,-80.0,-82.0,3.86133,-0.43938246
2026-09-10 00:00:00,-80.0,-80.0,3.8904274,-0.4555534
2026-09-10 00:00:00,-80.0,-78.0,4.026146,-0.49043357
2026-09-10 00:00:00,-80.0,-76.0,3.836978,-0.45955414
2026-09-10 00:00:00,-80.0,-74.0,4.1769648,-0.48705795
2026-09-10 00:00:00,-80.0,-72.0,3.6950908,-0.478498
2026-09-10 00:00:00,-80.0,-70.0,4.357597,-0.5061291
2026-09-10 00:00:00,-80.0,-68.0,3.7208056,-0.50507015
2026-09-10 00:00:00,-80.0,-66.0,3.48019,-0.5015477
2026-09-10 00:00:00,-80.0,-64.0,4.0752573,-0.5297773
2026-09-10 00:00:00,-80.0,-62.0,4.0713162,-0.4471289
2026-09-10 00:00:00,-80.0,-60.0,4.0550523,-0.42191094
2026-09-10 00:00:00,-80.0,-58.0,4.1136103,-0.4851288
2026-09-10 00:00:00,-80.0,-56.0,3.6460798,-0.439963
2026-09-10 00:00:00,-80.0,-54.0,3.722109,-0.42555928
2026-09-10 00:00:00,-80.0,-52.0,3.9393935,-0.4203557
2026-09-10 00:00:00,-80.0,-50.0,3.9077852,-0.39416927
2026-09-10 00:00:00,-80.0,-48.0,3.8203862,-0.41483247
2026-09-10 00:00:00,-80.0,-46.0,4.1199427,-0.3580771
2026-09-10 00:00:00,-80.0,-44.0,3.8314495,-0.31383878
2026-09-10 00:00:00,-80.0,-42.0,3.7256646,-0.33779386
2026-09-10 00:00:00,-80.0,-40.0,3.7385592,-0.30781636
2026-09-10 00:00:00,-80.0,-38.0,3.789382,-0.24961025
2026-09-10 00:00:00,-80.0,-36.0,4.084696,-0.25204498
2026-09-10 00:00:00,-80.0,-34.0,3.6329029,-0.25097463
2026-09-10 00:00:00,-80.0,-32.0,4.316447,-0.24903591
2026-09-10 00:00:00,-80.0,-30.0,3.8232777,-0.20952187
2026-09-10 00:00:00,-80.0,-28.0,3.8254921,-0.24797846
2026-09-10 00:00:00,-80.0,-26.0,4.5576324,-0.281167
2026-09-10 00:00:00,-80.0,-24.0,3.6329486,-0.18815921
2026-09-10 00:00:00,-80.0,-22.0,3.8057666,-0.2120542
2026-09-10 00:00:00,-80.0,-20.0,3.857228,-0.1632012
2026-09-10 00:00:00,-80.0,-18.0,3.8559253,-0.19675758
2026-09-10 00:00:00,-80.0,-16.0,3.4645345,-0.15861881
2026-09-10 00:00:00,-80.0,-14.0,3.8824048,-0.12882838
2026-09-10 00:00:00,-80.0,-12.0,3.5634634,-0.092696816
2026-09-10 00:00:00,-80.0,-10.0,3.433089,-0.12639803
2026-09-10 00:00:00,-80.0,-8.0,3.3203871,-0.08011389
2026-09-10 00:00:00,-80.0,-6.0,4.166969,-0.085105605
2026-09-10 00:00:00,-80.0,-4.0,3.9338253,-0.098472245
2026-09-10 00:00:00,-80.0,-2.0,3.8309817,-0.11187982
2026-09-10 00:00:00,-80.0,0.0,3.84384,-0.04095151
2026-09-10 00:00:00,-80.0,2.0,3.849926,-0.09707443
2026-09-10 00:00:00,-80.0,4.0,3.8792388,-0.10855961
2026-09-10 00:00:00,-80.0,6.0,4.112005,-0.115047425
2026-09-10 00:00:00,-80.0,8.0,3.8742416,-0.11149804
2026-09-10 00:00:00,-80.0,10.0,3.860114,-0.13673583
2026-09-10 00:00:00,-80.0,12.0,3.773657,-0.099069856
2026-09-10 00:00:00,-80.0,14.0,4.1189165,-0.09838666
2026-09-10 00:00:00,-80.0,16.0,3.5853586,-0.124669425
2026-09-10 00:00:00,-80.0,18.0,4.096405,-0.17760983
2026-09-10 00:00:00,-80.0,20.0,4.0920153,-0.14024004
2026-09-10 00:00:00,-80.0,22.0,4.0086927,-0.19303553
2026-09-10 00:00:00,-80.0,24.0,3.5511045,-0.24362582
2026-09-10 00:00:00,-80.0,26.0,3.9946144,-0.20925629
2026-09-10 00:00:00,-80.0,28.0,3.8297641,-0.22997321
2026-09-10 00:00:00,-80.0,30.0,3.8336651,-0.22326303
2026-09-10 00:00:00,-80.0,32.0,3.4975672,-0.2546954
2026-09-10 00:00:00,-80.0,34.0,3.7561367,-0.25037223
2026-09-10 00:00:00,-80.0,36.0,3.8395216,-0.27108136
2026-09-10 00:00:00,-80.0,38.0,3.8980162,-0.28302494
2026-09-10 00:00:00,-80.0,40.0,3.8072164,-0.32553148
2026-09-10 00:00:00,-80.0,42.0,3.8704677,-0.3773437
2026-09-10 00:00:00,-80.0,44.0,3.8068547,-0.2995057
2026-09-10 00:00:00,-80.0,46.0,3.768031,-0.36373833
2026-09-10 00:00:00,-80.0,48.0,3.916742,-0.40791044
2026-09-10 00:00:00,-80.0,50.0,4.0095468,-0.37473643
2026-09-10 00:00:00,-80.0,52.0,3.7368124,-0.3988299
2026-09-10 00:00:00,-80.0,54.0,3.4663825,-0.37849593
2026-09-10 00:00:00,-80.0,56.0,3.6788182,-0.397084
2026-09-10 00:00:00,-80.0,58.0,3.9656663,-0.3634799
2026-09-10 00:00:00,-80.0,60.0,4.091905,-0.47372445
2026-09-10 00:00:00,-80.0,62.0,3.4782052,-0.451341
2026-09-10 00:00:00,-80.0,64.0,4.040194,-0.47011632
2026-09-10 00:00:00,-80.0,66.0,3.8742654,-0.4701403
2026-09-10 00:00:00,-80.0,68.0,3.7902198,-0.4024586
2026-09-10 00:00:00,-80.0,70.0,3.7242455,-0.48632273
2026-09-10 00:00:00,-80.0,72.0,4.025727,-0.42640513
2026-09-10 00:00:00,-80.0,74.0,3.6037345,-0.5114761
2026-09-10 00:00:00,-80.0,76.0,3.8606763,-0.4588137
2026-09-10 00:00:00,-80.0,78.0,3.783661,-0.46433714
2026-09-10 00:00:00,-80.0,80.0,3.960482,-0.47028026
2026-09-10 00:00:00,-80.0,82.0,3.810632,-0.44436884
2026-09-10 00:00:00,-80.0,84.0,3.626869,-0.42721623
2026-09-10 00:00:00,-80.0,86.0,4.0542507,-0.45447806
2026-09-10 00:00:00,-80.0,88.0,4.079828,-0.4905799
2026-09-10 00:00:00,-80.0,90.0,3.8283339,-0.42660218
2026-09-10 00:00:00,-80.0,92.0,3.7640252,-0.42467093
2026-09-10 00:00:00,-80.0,94.0,3.8028922,-0.44511226
2026-09-10 00:00:00,-80.0,96.0,3.9954336,-0.50746644
2026-09-10 00:00:00,-80.0,98.0,4.209622,-0.45802116
2026-09-10 00:00:00,-80.0,100.0,3.8075948,-0.42735922
2026-09-10 00:00:00,-80.0,102.0,3.7886956,-0.45535177
2026-09-10 00:00:00,-80.0,104.0,3.7599924,-0.4926701
2026-09-10 00:00:00,-80.0,106.0,3.6928043,-0.49874598
2026-09-10 00:00:00,-80.0,108.0,3.7718184,-0.4888048
2026-09-10 00:00:00,-80.0,110.0,3.828734,-0.455467
2026-09-10 00:00:00,-80.0,112.0,3.3568323,-0.5106469
2026-09-10 00:00:00,-80.0,114.0,4.182381,-0.5493028
2026-09-10 00:00:00,-80.0,116.0,3.5617025,-0.53289044
2026-09-10 00:00:00,-80.0,118.0,3.8780522,-0.5596992
2026-09-10 00:00:00,-80.0,120.0,3.744227,-0.541105
2026-09-10 00:00:00,-80.0,122.0,3.491641,-0.5344888
2026-09-10 00:00:00,-80.0,124.0,4.0768046,-0.49380377
2026-09-10 00:00:00,-80.0,126.0,3.4988506,-0.5468672
2026-09-10 00:00:00,-80.0,128.0,3.8369415,-0.5468709
2026-09-10 00:00:00,-80.0,130.0,3.7656417,-0.5348612
2026-09-10 00:00:00,-80.0,132.0,3.5490544,-0.5335654
2026-09-10 00:00:00,-80.0,134.0,3.481617,-0.5710614
2026-09-10 00:00:00,-80.0,136.0,3.9092762,-0.60743386
2026-09-10 00:00:00,-80.0,138.0,3.8625462,-0.67393965
2026-09-10 00:00:00,-80.0,140.0,4.0687637,-0.5999758
2026-09-10 00:00:00,-80.0,142.0,3.5103772,-0.6592702
2026-09-10 00:00:00,-80.0,144.0,3.7308786,-0.7192191
2026-09-10 00:00:00,-80.0,146.0,3.4358644,-0.66289
2026-09-10 00:00:00,-80.0,148.0,3.685466,-0.71946263
2026-09-10 00:00:00,-80.0,150.0,3.5410159,-0.7000221
2026-09-10 00:00:00,-80.0,152.0,4.1310163,-0.7676508
2026-09-10 00:00:00,-80.0,154.0,3.9581058,-0.75766075
2026-09-10 00:00:00,-80.0,156.0,3.9841242,-0.718418
2026-09-10 00:00:00,-80.0,158.0,3.8322625,-0.77904737
2026-09-10 00:00:00,-80.0,160.0,4.038312,-0.81608576
2026-09-10 00:00:00,-80.0,162.0,3.8189228,-0.7915895
2026-09-10 00:00:00,-80.0,164.0,3.4814866,-0.82379854
2026-09-10 00:00:00,-80.0,166.0,3.796545,-0.84829223
2026-09-10 00:00:00,-80.0,168.0,4.206149,-0.8548658
2026-09-10 00:00:00,-80.0,170.0,4.1884804,-0.8417469
2026-09-10 00:00:00,-80.0,172.0,3.37572,-0.8316759
2026-09-10 00:00:00,-80.0,174.0,3.9242105,-0.90397143
2026-09-10 00:00:00,-80.0,176.0,4.177412,-0.8319882
2026-09-10 00:00:00,-80.0,178.0,3.628101,-0.7840395
2026-09-10 00:00:00,-80.0,-180.0,3.461588,-0.85080343
2026-09-10 00:00:00,-78.0,-180.0,4.8290796,-0.85376483
2026-09-10 00:00:00,-78.0,-178.0,4.9181724,-0.78275174
2026-09-10 00:00:00,-78.0,-176.0,4.4772267,-0.8455843
2026-09-10 00:00:00,-78.0,-174.0,4.4449697,-0.8809657
2026-09-10 00:00:00,-78.0,-172.0,4.599434,-0.8174043
2026-09-10 00:00:00,-78.0,-170.0,4.601791,-0.81437826
2026-09-10 00:00:00,-78.0,-168.0,4.832125,-0.8169165
2026-09-10 00:00:00,-78.0,-166.0,5.18878,-0.84826434
2026-09-10 00:00:00,-78.0,-164.0,4.6580234,-0.8428972
2026-09-10 00:00:00,-78.0,-162.0,4.798595,-0.7840682
2026-09-10 00:00:00,-78.0,-160.0,5.154231,-0.78428483
2026-09-10 00:00:00,-78.0,-158.0,4.837734,-0.7951471
2026-09-10 00:00:00,-78.0,-156.0,4.46082,-0.8097618
2026-09-10 00:00:00,-78.0,-154.0,4.3122773,-0.7382053
2026-09-10 00:00:00,-78.0,-152.0,4.8246646,-0.7379179
2026-09-10 00:00:00,-78.0,-150.0,4.7283745,-0.68173414
2026-09-10 00:00:00,-78.0,-148.0,4.704691,-0.7176997
2026-09-10 00:00:00,-78.0,-146.0,4.8803253,-0.7374267
2026-09-10 00:00:00,-78.0,-144.0,4.255013,-0.6549478
2026-09-10 00:00:00,-78.0,-142.0,4.6049285,-0.68103045
2026-09-10 00:00:00,-78.0,-140.0,4.8271966,-0.60848725
2026-09-10 00:00:00,-78.0,-138.0,4.661611,-0.58328974
2026-09-10 00:00:00,-78.0,-136.0,4.58363,-0.58692974
2026-09-10 00:00:00,-78.0,-134.0,4.479232,-0.5559821
2026-09-10 00:00:00,-78.0,-132.0,4.624748,-0.5820658
2026-09-10 00:00:00,-78.0,-130.0,4.7076883,-0.52682966
2026-09-10 00:00:00,-78.0,-128.0,4.994219,-0.5947343
2026-09-10 00:00:00,-78.0,-126.0,4.6782675,-0.53902435
2026-09-10 00:00:00,-78.0,-124.0,4.4273086,-0.5752941
2026-09-10 00:00:00,-78.0,-122.0,5.5813336,-0.5252115
2026-09-10 00:00:00,-78.0,-120.0,4.837282,-0.4939588
2026-09-10 00:00:00,-78.0,-118.0,4.414004,-0.57114357
2026-09-10 00:00:00,-78.0,-116.0,4.7461014,-0.47042713
2026-09-10 00:00:00,-78.0,-114.0,4.6079865,-0.44917244
2026-09-10 00:00:00,-78.0,-112.0,4.9864664,-0.4168728
2026-09-10 00:00:00,-78.0,-110.0,4.8769164,-0.48359814
2026-09-10 00:00:00,-78.0,-108.0,4.646047,-0.4686658
2026-09-10 00:00:00,-78.0,-106.0,4.578437,-0.5354842
2026-09-10 00:00:00,-78.0,-104.0,4.706087,-0.46102765
2026-09-10 00:00:00,-78.0,-102.0,4.7892704,-0.52721137
2026-09-10 00:00:00,-78.0,-100.0,4.8269067,-0.4665943
2026-09-10 00:00:00,-78.0,-98.0,4.814285,-0.43222493
2026-09-10 00:00:00,-78.0,-96.0,5.196961,-0.45447898
2026-09-10 00:00:00,-78.0,-94.0,4.6876526,-0.4519711
2026-09-10 00:00:00,-78.0,-92.0,4.5308595,-0.48168966
2026-09-10 00:00:00,-78.0,-90.0,4.7160177,-0.48698056
2026-09-10 00:00:00,-78.0,-88.0,4.085456,-0.5081813
2026-09-10 00:00:00,-78.0,-86.0,4.9713717,-0.4827552
2026-09-10 00:00:00,-78.0,-84.0,4.7645364,-0.5517971
2026-09-10 00:00:00,-78.0,-82.0,5.207313,-0.4429638
2026-09-10 00:00:00,-78.0,-80.0,4.9228296,-0.46870747
2026-09-10 00:00:00,-78.0,-78.0,4.924235,-0.4777812
2026-09-10 00:00:00,-78.0,-76.0,4.807537,-0.5200727
2026-09-10 00:00:00,-78.0,-74.0,5.213013,-0.4693078
2026-09-10 00:00:00,-78.0,-72.0,5.1287184,-0.4612201
2026-09-10 00:00:00,-78.0,-70.0,4.714977,-0.4605644
2026-09-10 00:00:00,-78.0,-68.0,4.924074,-0.5055935
2026-09-10 00:00:00,-78.0,-66.0,4.97738,-0.4638303
2026-09-10 00:00:00,-78.0,-64.0,4.6750574,-0.39275324
2026-09-10 00:00:00,-78.0,-62.0,4.9356675,-0.4367948
2026-09-10 00:00:00,-78.0,-60.0,4.8093653,-0.43259406
2026-09-10 00:00:00,-78.0,-58.0,4.9500217,-0.44923535
2026-09-10 00:00:00,-78.0,-56.0,4.8234024,-0.40801066
2026-09-10 00:00:00,-78.0,-54.0,4.547492,-0.42670566
2026-09-10 00:00:00,-78.0,-52.0,4.6186657,-0.3600504
2026-09-10 00:00:00,-78.0,-50.0,4.551522,-0.35959592
2026-09-10 00:00:00,-78.0,-48.0,5.053396,-0.37197715
2026-09-10 00:00:00,-78.0,-46.0,4.6323347,-0.3771211
2026-09-10 00:00:00,-78.0,-44.0,5.1172137,-0.35699144
2026-09-10 00:00:00,-78.0,-42.0,4.789522,-0.27111065
2026-09-10 00:00:00,-78.0,-40.0,4.997063,-0.26706892
2026-09-10 00:00:00,-78.0,-38.0,4.7235484,-0.3342857
2026-09-10 00:00:00,-78.0,-36.0,4.8945713,-0.3019588
2026-09-10 00:00:00,-78.0,-34.0,5.044154,-0.2563871
2026-09-10 00:00:00,-78.0,-32.0,5.1706166,-0.1932158
2026-09-10 00:00:00,-78.0,-30.0,4.5510144,-0.23073483
2026-09-10 00:00:00,-78.0,-28.0,4.400763,-0.22459067
2026-09-10 00:00:00,-78.0,-26.0,5.0584188,-0.22021255
2026-09-10 00:00:00,-78.0,-24.0,4.753416,-0.11185839
2026-09-10 00:00:00,-78.0,-22.0,4.6754346,-0.16795184
2026-09-10 00:00:00,-78.0,-20.0,4.880825,-0.16529918
2026-09-10 00:00:00,-78.0,-18.0,5.0485086,-0.14247505
2026-09-10 00:00:00,-78.0,-16.0,4.524508,-0.121825084
2026-09-10 00:00:00,-78.0,-14.0,5.088599,-0.10186892
2026-09-10 00:00:00,-78.0,-12.0,4.6266346,-0.0841574
2026-09-10 00:00:00,-78.0,-10.0,4.9672217,-0.02841893
2026-09-10 00:00:00,-78.0,-8.0,4.9973474,-0.10928826
2026-09-10 00:00:00,-78.0,-6.0,5.1719317,-0.0643991
2026-09-10 00:00:00,-78.0,-4.0,4.8145857,-0.09749736
2026-09-10 00:00:00,-78.0,-2.0,5.087871,-0.07728867
2026-09-10 00:00:00,-78.0,0.0,4.8600187,-0.09681724
2026-09-10 00:00:00,-78.0,2.0,4.489132,-0.09101914
2026-09-10 00:00:00,-78.0,4.0,4.9161205,-0.057396
2026-09-10 00:00:00,-78.0,6.0,4.769988,-0.07553407
2026-09-10 00:00:00,-78.0,8.0,4.517149,-0.084573254
2026-09-10 00:00:00,-78.0,10.0,4.8807173,-0.05636773
2026-09-10 00:00:00,-78.0,12.0,4.5060487,-0.09490273
2026-09-10 00:00:00,-78.0,14.0,4.7771673,-0.10725916
2026-09-10 00:00:00,-78.0,16.0,5.200899,-0.09185455
2026-09-10 00:00:00,-78.0,18.0,4.84619,-0.13729525
2026-09-10 00:00:00,-78.0,20.0,4.465754,-0.1371765
2026-09-10 00:00:00,-78.0,22.0,5.0349207,-0.14585762
2026-09-10 00:00:00,-78.0,24.0,4.595761,-0.17869987
2026-09-10 00:00:00,-78.0,26.0,4.4859595,-0.24149515
2026-09-10 00:00:00,-78.0,28.0,5.0298753,-0.19287871
2026-09-10 00:00:00,-78.0,30.0,4.949254,-0.21777397
2026-09-10 00:00:00,-78.0,32.0,4.773016,-0.25714585
2026-09-10 00:00:00,-78.0,34.0,4.127223,-0.27787712
2026-09-10 00:00:00,-78.0,36.0,4.2032304,-0.24048083
2026-09-10 00:00:00,-78.0,38.0,5.1555166,-0.3320976
2026-09-10 00:00:00,-78.0,40.0,4.310921,-0.27388766
2026-09-10 00:00:00,-78.0,42.0,4.757724,-0.3264317
2026-09-10 00:00:00,-78.0,44.0,4.6901536,-0.29604664
2026-09-10 00:00:00,-78.0,46.0,5.1423836,-0.34403178
2026-09-10 00:00:00,-78.0,48.0,4.462656,-0.35553423
2026-09-10 00:00:00,-78.0,50.0,5.238763,-0.34378055
2026-09-10 00:00:00,-78.0,52.0,4.8796654,-0.4184858
2026-09-10 00:00:00,-78.0,54.0,4.8996544,-0.43062237
2026-09-10 00:00:00,-78.0,56.0,4.6948037,-0.38930944
2026-09-10 00:00:00,-78.0,58.0,4.742537,-0.41511714
2026-09-10 00:00:00,-78.0,60.0,5.2737203,-0.41907895
2026-09-10 00:00:00,-78.0,62.0,4.966367,-0.48223284
2026-09-10 00:00:00,-78.0,64.0,4.5543413,-0.45639303
2026-09-10 00:00:00,-78.0,66.0,5.1299167,-0.4744678
2026-09-10 00:00:00,-78.0,68.0,5.0143824,-0.51774883
2026-09-10 00:00:00,-78.0,70.0,4.88556,-0.4804405
2026-09-10 00:00:00,-78.0,72.0,4.744109,-0.39682195
2026-09-10 00:00:00,-78.0,74.0,4.8098946,-0.46057087
2026-09-10 00:00:00,-78.0,76.0,4.569258,-0.44920892
2026-09-10 00:00:00,-78.0,78.0,5.304543,-0.5188434
2026-09-10 00:00:00,-78.0,80.0,5.243448,-0.49396577
2026-09-10 00:00:00,-78.0,82.0,4.742518,-0.50382566
2026-09-10 00:00:00,-78.0,84.0,5.2163477,-0.49902987
2026-09-10 00:00:00,-78.0,86.0,4.4554887,-0.44545016
2026-09-10 00:00:00,-78.0,88.0,4.803346,-0.4498082
2026-09-10 00:00:00,-78.0,90.0,4.4703517,-0.4512666
2026-09-10 00:00:00,-78.0,92.0,4.8549423,-0.45459938
2026-09-10 00:00:00,-78.0,94.0,4.8630033,-0.43500733
2026-09-10 00:00:00,-78.0,96.0,5.073677,-0.43412542
2026-09-10 00:00:00,-78.0,98.0,4.920248,-0.47547576
2026-09-10 00:00:00,-78.0,100.0,5.172601,-0.40919828
2026-09-10 00:00:00,-78.0,102.0,4.5711913,-0.514897
2026-09-10 00:00:00,-78.0,104.0,4.993623,-0.42802024
2026-09-10 00:00:00,-78.0,106.0,4.353016,-0.44075006
2026-09-10 00:00:00,-78.0,108.0,5.2208247,-0.50466126
2026-09-10 00:00:00,-78.0,110.0,4.8928356,-0.46999198
2026-09-10 00:00:00,-78.0,112.0,4.764431,-0.48096
2026-09-10 00:00:00,-78.0,114.0,5.060466,-0.5235286
2026-09-10 00:00:00,-78.0,116.0,4.576798,-0.45671448
2026-09-10 00:00:00,-78.0,118.0,5.067458,-0.49667802
2026-09-10 00:00:00,-78.0,120.0,4.6475883,-0.48483473
2026-09-10 00:00:00,-78.0,122.0,5.0149946,-0.4536313
2026-09-10 00:00:00,-78.0,124.0,4.6718426,-0.5507834
2026-09-10 00:00:00,-78.0,126.0,4.382321,-0.5320243
2026-09-10 00:00:00,-78.0,128.0,4.930315,-0.5210685
2026-09-10 00:00:00,-78.0,130.0,4.666542,-0.59894246
2026-09-10 00:00:00,-78.0,132.0,4.593579,-0.51163703
2026-09-10 00:00:00,-78.0,134.0,4.8844666,-0.5747893
2026-09-10 00:00:00,-78.0,136.0,4.961672,-0.57385015
2026-09-10 00:00:00,-78.0,138.0,4.770487,-0.62462234
2026-09-10 00:00:00,-78.0,140.0,4.8432755,-0.62134486
2026-09-10 00:00:00,-78.0,142.0,4.982456,-0.6311517
2026-09-10 00:00:00,-78.0,144.0,4.927434,-0.6382881
2026-09-10 00:00:00,-78.0,146.0,4.9873447,-0.6495707
2026-09-10 00:00:00,-78.0,148.0,5.383809,-0.6724905
2026-09-10 00:00:00,-78.0,150.0,4.896947,-0.6945702
2026-09-10 00:00:00,-78.0,152.0,4.678694,-0.7407639
2026-09-10 00:00:00,-78.0,154.0,5.1448765,-0.7598527
2026-09-10 00:00:00,-78.0,156.0,4.9583917,-0.7512501
2026-09-10 00:00:00,-78.0,158.0,4.8143463,-0.794051
2026-09-10 00:00:00,-78.0,160.0,4.7956905,-0.8305172
2026-09-10 00:00:00,-78.0,162.0,4.992321,-0.812686
2026-09-10 00:00:00,-78.0,164.0,4.822849,-0.8219174
2026-09-10 00:00:00,-78.0,166.0,4.856155,-0.77494967
2026-09-10 00:00:00,-78.0,168.0,4.6695,-0.8159267
2026-09-10 00:00:00,-78.0,170.0,4.8605766,-0.851825
2026-09-10 00:00:00,-78.0,172.0,5.004094,-0.84549147
2026-09-10 00:00:00,-78.0,174.0,4.992867,-0.81958526
2026-09-10 00:00:00,-78.0,176.0,4.911093,-0.821616
2026-09-10 00:00:00,-78.0,178.0,4.435938,-0.85335046
2026-09-10 00:00:00,-78.0,-180.0,4.809329,-0.8865903
2026-09-10 00:00:00,-76.0,-180.0,5.7074265,-0.8576007
2026-09-10 00:00:00,-76.0,-178.0,6.080346,-0.8676835
2026-09-10 00:00:00,-76.0,-176.0,5.659626,-0.83650684
2026-09-10 00:00:00,-76.0,-174.0,5.9769406,-0.8650414
2026-09-10 00:00:00,-76.0,-172.0,5.525009,-0.89019525
2026-09-10 00:00:00,-76.0,-170.0,5.8619437,-0.82658136
2026-09-10 00:00:00,-76.0,-168.0,5.9896736,-0.81250197
2026-09-10 00:00:00,-76.0,-166.0,5.928593,-0.8273393
2026-09-10 00:00:00,-76.0,-164.0,6.0871778,-0.8452122
2026-09-10 00:00:00,-76.0,-162.0,5.619456,-0.8365638
2026-09-10 00:00:00,-76.0,-160.0,5.6212335,-0.7433736
2026-09-10 00:00:00,-76.0,-158.0,5.724926,-0.7895962
2026-09-10 00:00:00,-76.0,-156.0,5.784918,-0.795997
2026-09-10 00:00:00,-76.0,-154.0,5.8845024,-0.70855314
2026-09-10 00:00:00,-76.0,-152.0,5.84035,-0.68028706
2026-09-10 00:00:00,-76.0,-150.0,5.8923264,-0.72116977
2026-09-10 00:00:00,-76.0,-148.0,6.153422,-0.6623747
2026-09-10 00:00:00,-76.0,-146.0,5.5912976,-0.6957994
2026-09-10 00:00:00,-76.0,-144.0,6.02824,-0.63774496
2026-09-10 00:00:00,-76.0,-142.0,5.710836,-0.6308574
2026-09-10 00:00:00,-76.0,-140.0,6.0715284,-0.57891643
2026-09-10 00:00:00,-76.0,-138.0,5.839816,-0.5851938
2026-09-10 00:00:00,-76.0,-136.0,5.9589667,-0.5725389
2026-09-10 00:00:00,-76.0,-134.0,5.7878118,-0.5658623
2026-09-10 00:00:00,-76.0,-132.0,5.5971737,-0.57677513
2026-09-10 00:00:00,-76.0,-130.0,5.567331,-0.5588396
2026-09-10 00:00:00,-76.0,-128.0,5.7686777,-0.56117904
2026-09-10 00:00:00,-76.0,-126.0,5.7097425,-0.54693425
2026-09-10 00:00:00,-76.0,-124.0,6.1281176,-0.5516991
2026-09-10 00:00:00,-76.0,-122.0,6.010803,-0.55625033
2026-09-10 00:00:00,-76.0,-120.0,5.43956,-0.44597867
2026-09-10 00:00:00,-76.0,-118.0,5.75304,-0.44697368
2026-09-10 00:00:00,-76.0,-116.0,5.8587675,-0.526649
2026-09-10 00:00:00,-76.0,-114.0,5.863245,-0.5510443
2026-09-10 00:00:00,-76.0,-112.0,5.3987617,-0.4440953
