timestamp,station,sea_surface_temperature,latitude,longitude,station_id,salinity,current_u,current_v,current_speed,current_direction
2026-09-09 20:00:00,17,26.145731,17.100000381469727,-157.8000030517578,51002,35.80999,0.02766724,0.07842418,0.08316146,19.432314
2026-09-09 20:00:00,18,25.714315,19.200000762939453,-160.60000610351562,51003,35.765408,0.19805275,0.19800088,0.2800522,45.007504
2026-09-09 20:00:00,19,25.789227,17.5,-152.5,51004,35.802338,0.151479,0.11060747,0.18756305,53.863697
2026-09-09 20:00:00,20,27.270077,0.0,-140.0,51028,35.955074,-0.029214364,0.22063597,0.2225617,352.45737
2026-09-09 20:00:00,21,26.93513,-8.0,-95.0,52001,35.628002,-0.05703336,0.12485531,0.13726489,335.44928
2026-09-09 20:00:00,22,26.924675,0.0,-35.0,52002,35.988697,-0.042338543,0.26112792,0.26453796,350.79037
2026-09-09 20:00:00,23,26.929379,8.0,67.0,52003,36.536564,0.011207275,0.10535431,0.10594873,6.0721173
2026-09-09 20:00:00,24,26.54692,12.0,90.0,52004,36.562275,0.111996554,0.19583559,0.22559877,29.764835
2026-09-10 02:00:00,0,22.82034,34.70000076293945,-72.5999984741211,41001,34.97564,0.25351572,-0.07027183,0.26307482,105.49279
2026-09-10 02:00:00,1,23.254635,32.29999923706055,-75.4000015258789,41002,35.09267,0.24899673,0.00090378895,0.24899837,89.79202
2026-09-10 02:00:00,2,23.257683,32.5,-79.0999984741211,41004,35.242004,0.2291048,-0.044702712,0.23342523,101.04077
2026-09-10 02:00:00,3,24.310144,28.5,-80.19999694824219,41009,35.129402,0.20990309,0.08745079,0.22739162,67.38219
2026-09-10 02:00:00,4,24.376215,28.899999618530273,-78.5,41010,35.196213,0.3028528,-0.000590791,0.30285338,90.11176
2026-09-10 02:00:00,5,26.919888,14.5,-53.400001525878906,41040,35.66195,0.120449625,0.15030216,0.19261062,38.708096
2026-09-10 02:00:00,6,25.826218,21.0,-64.80000305175781,41043,35.477047,0.24131906,0.13498403,0.276506,60.779133
2026-09-10 02:00:00,7,25.687418,21.600000381469727,-65.80000305175781,41044,35.338184,0.20326743,0.1249816,0.23861694,58.414177
2026-09-10 02:00:00,8,25.294525,23.799999237060547,-68.30000305175781,41046,35.387653,0.3079083,-0.013207816,0.30819145,92.45621
2026-09-10 02:00:00,9,24.74052,27.5,-71.5,41047,35.20416,0.28140146,0.07566228,0.29139587,74.950424
2026-09-10 02:00:00,10,24.92607,25.899999618530273,-89.69999694824219,42001,35.212093,0.30726066,-0.018889476,0.30784076,93.517944
2026-09-10 02:00:00,11,25.028637,26.0,-93.5999984741211,42002,35.219093,0.23617658,0.034428652,0.23867281,81.70612
2026-09-10 02:00:00,12,25.012806,26.0,-85.5999984741211,42003,35.36568,0.24352694,0.103449866,0.2645888,66.98428
2026-09-10 02:00:00,13,24.32273,28.5,-84.5,42036,35.204086,0.30023965,0.06200509,0.30657542,78.33139
2026-09-10 02:00:00,14,24.5131,28.799999237060547,-86.0,42039,35.3472,0.2493219,0.053844646,0.2550699,77.81332
2026-09-10 02:00:00,15,24.365145,29.200000762939453,-88.19999694824219,42040,35.19485,0.18547188,0.067402765,0.19733968,70.02823
2026-09-10 02:00:00,16,25.491302,23.399999618530273,-162.10000610351562,51001,35.642204,0.1819929,0.057336487,0.19081114,72.51307
2026-09-10 02:00:00,17,26.29991,17.100000381469727,-157.8000030517578,51002,36.023888,0.23962334,0.17340365,0.295784,54.10858
2026-09-10 02:00:00,18,26.118906,19.200000762939453,-160.60000610351562,51003,35.85554,0.059873953,0.102493435,0.118700445,30.292341
2026-09-10 02:00:00,19,26.650366,17.5,-152.5,51004,35.730953,0.17411831,0.09243487,0.19713293,62.037327
2026-09-10 02:00:00,20,27.683144,0.0,-140.0,51028,35.939487,0.0031675883,0.13242355,0.13246143,1.370261
2026-09-10 02:00:00,21,27.178415,-8.0,-95.0,52001,35.701378,-0.06151905,0.080265746,0.10112953,322.53192
2026-09-10 02:00:00,22,27.895367,0.0,-35.0,52002,35.93933,0.07389456,0.17784351,0.19258432,22.563044
2026-09-10 02:00:00,23,27.298927,8.0,67.0,52003,36.694008,0.051551677,0.1992599,0.20582052,14.505272
2026-09-10 02:00:00,24,26.942884,12.0,90.0,52004,36.657967,0.07639526,0.19834612,0.2125498,21.064754
2026-09-10 08:00:00,0,23.108786,34.70000076293945,-72.5999984741211,41001,35.106014,0.32101426,-0.018530775,0.32154867,93.303764
2026-09-10 08:00:00,1,23.557577,32.29999923706055,-75.4000015258789,41002,35.13038,0.24330969,0.0064956713,0.24339639,88.470726
2026-09-10 08:00:00,2,23.71386,32.5,-79.0999984741211,41004,35.114147,0.29709795,-0.042549662,0.3001294,98.15034
2026-09-10 08:00:00,3,24.48417,28.5,-80.19999694824219,41009,35.433807,0.20197168,-0.027721234,0.20386522,97.815186
2026-09-10 08:00:00,4,24.175417,28.899999618530273,-78.5,41010,35.150322,0.2421562,0.039787192,0.24540302,80.66945
2026-09-10 08:00:00,5,26.957453,14.5,-53.400001525878906,41040,35.535614,0.27024326,0.1329312,0.30116794,63.80767
2026-09-10 08:00:00,6,26.039665,21.0,-64.80000305175781,41043,35.59989,0.15679546,0.11114105,0.1921904,54.669907
2026-09-10 08:00:00,7,25.950802,21.600000381469727,-65.80000305175781,41044,35.40348,0.18658344,0.09050746,0.20737642,64.12301
2026-09-10 08:00:00,8,25.523842,23.799999237060547,-68.30000305175781,41046,35.48262,0.25483102,0.0451375,0.25879768,79.955536
2026-09-10 08:00:00,9,24.893303,27.5,-71.5,41047,35.317623,0.20803931,-0.05279232,0.21463314,104.238884
2026-09-10 08:00:00,10,25.204298,25.899999618530273,-89.69999694824219,42001,35.398064,0.2977937,0.15569858,0.33604038,62.397606
2026-09-10 08:00:00,11,24.70457,26.0,-93.5999984741211,42002,35.29967,0.20084554,0.17864962,0.2688022,48.3473
2026-09-10 08:00:00,12,25.026669,26.0,-85.5999984741211,42003,35.228027,0.13729648,0.09103285,0.16473404,56.45409
2026-09-10 08:00:00,13,25.012604,28.5,-84.5,42036,35.310158,0.27799323,0.0028620232,0.27800795,89.41013
2026-09-10 08:00:00,14,24.205235,28.799999237060547,-86.0,42039,35.124928,0.23307672,-0.039549217,0.23640832,99.6304
2026-09-10 08:00:00,15,24.375534,29.200000762939453,-88.19999694824219,42040,35.351986,0.3321213,0.018974032,0.33266285,86.73025
2026-09-10 08:00:00,16,25.52061,23.399999618530273,-162.10000610351562,51001,35.65354,0.20192528,0.017195407,0.20265612,85.13258
2026-09-10 08:00:00,17,26.382431,17.100000381469727,-157.8000030517578,51002,35.77448,0.14620616,0.15530655,0.21329877,43.271194
2026-09-10 08:00:00,18,26.269783,19.200000762939453,-160.60000610351562,51003,35.91642,0.19008052,0.13176094,0.23128241,55.27088
2026-09-10 08:00:00,19,26.692234,17.5,-152.5,51004,35.812115,0.1796014,0.110736325,0.21099573,58.343376
2026-09-10 08:00:00,20,27.769867,0.0,-140.0,51028,35.888042,0.10066681,0.21118777,0.23395315,25.485722
2026-09-10 08:00:00,21,27.354805,-8.0,-95.0,52001,35.6444,-0.0012672171,0.20986679,0.20987062,359.65405
2026-09-10 08:00:00,22,27.762203,0.0,-35.0,52002,35.892002,0.018894052,0.26863366,0.2692973,4.02321
2026-09-10 08:00:00,23,27.559277,8.0,67.0,52003,36.5166,0.04903097,0.1866315,0.19296463,14.71985
2026-09-10 08:00:00,24,27.134375,12.0,90.0,52004,36.474903,0.12026568,0.19720946,0.23098789,31.376392
2026-09-10 14:00:00,0,22.602036,34.70000076293945,-72.5999984741211,41001,35.104034,0.31477576,-0.048545774,0.3184972,98.767265
2026-09-10 14:00:00,1,23.138569,32.29999923706055,-75.4000015258789,41002,35.158096,0.30775908,-0.03742281,0.310026,96.93299
2026-09-10 14:00:00,2,23.088308,32.5,-79.0999984741211,41004,35.01951,0.16843101,-0.0025960263,0.16845101,90.883026
2026-09-10 14:00:00,3,23.800869,28.5,-80.19999694824219,41009,35.28409,0.31946886,0.051731393,0.32363015,80.80196
2026-09-10 14:00:00,4,23.817003,28.899999618530273,-78.5,41010,35.24699,0.15614645,-0.013179732,0.15670168,94.82468
2026-09-10 14:00:00,5,26.404474,14.5,-53.400001525878906,41040,35.650997,0.2285745,0.14333211,0.26979697,57.90942
2026-09-10 14:00:00,6,25.683842,21.0,-64.80000305175781,41043,35.509712,0.17775534,0.121328704,0.21521528,55.684113
2026-09-10 14:00:00,7,25.415155,21.600000381469727,-65.80000305175781,41044,35.436413,0.18323036,0.18526578,0.26057008,44.68352
2026-09-10 14:00:00,8,24.946552,23.799999237060547,-68.30000305175781,41046,35.410416,0.2090092,0.11991075,0.24096355,60.156654
2026-09-10 14:00:00,9,24.219004,27.5,-71.5,41047,35.361126,0.251376,0.08881887,0.26660585,70.540115
2026-09-10 14:00:00,10,24.700445,25.899999618530273,-89.69999694824219,42001,35.371094,0.12635237,0.03380411,0.13079618,75.02196
2026-09-10 14:00:00,11,24.590174,26.0,-93.5999984741211,42002,35.37453,0.1504071,0.028904479,0.15315928,79.1218
2026-09-10 14:00:00,12,24.340384,26.0,-85.5999984741211,42003,35.47703,0.27044678,-0.029959098,0.2721011,96.321236
2026-09-10 14:00:00,13,24.27534,28.5,-84.5,42036,35.255737,0.19676018,-0.054812618,0.20425227,105.56654
2026-09-10 14:00:00,14,23.854174,28.799999237060547,-86.0,42039,35.198494,0.2992339,0.005701771,0.2992882,88.90839
2026-09-10 14:00:00,15,23.789856,29.200000762939453,-88.19999694824219,42040,35.114582,0.2762067,0.07558056,0.2863609,74.696335
2026-09-10 14:00:00,16,24.780348,23.399999618530273,-162.10000610351562,51001,35.66117,0.2760727,0.11198434,0.29792053,67.920876
2026-09-10 14:00:00,17,26.200146,17.100000381469727,-157.8000030517578,51002,35.614807,0.17232053,0.06290175,0.18344207,69.94652
2026-09-10 14:00:00,18,25.719906,19.200000762939453,-160.60000610351562,51003,35.81292,0.27398154,0.084237196,0.2866388,72.90965
2026-09-10 14:00:00,19,25.88614,17.5,-152.5,51004,35.7585,0.13991228,0.14494866,0.20145857,43.987106
2026-09-10 14:00:00,20,27.33641,0.0,-140.0,51028,35.768253,-0.016961887,0.20300776,0.20371513,355.22388
2026-09-10 14:00:00,21,27.073244,-8.0,-95.0,52001,35.760647,-0.0781899,0.16313305,0.18090343,334.39154
2026-09-10 14:00:00,22,27.45388,0.0,-35.0,52002,35.892406,0.0002678098,0.21192455,0.21192472,0.07240484
2026-09-10 14:00:00,23,26.90902,8.0,67.0,52003,36.53639,-0.0035029948,0.1511353,0.15117589,358.67224
2026-09-10 14:00:00,24,26.932673,12.0,90.0,52004,36.60141,0.12720846,0.17902422,0.21961708,35.39629
2026-09-10 20:00:00,0,22.103348,34.70000076293945,-72.5999984741211,41001,35.076004,0.32679173,-0.0838682,0.33738214,104.3938
2026-09-10 20:00:00,1,22.793472,32.29999923706055,-75.4000015258789,41002,35.002506,0.21346454,-0.028044498,0.21529888,97.48453
2026-09-10 20:00:00,2,22.605675,32.5,-79.0999984741211,41004,35.066933,0.2823019,-0.09067543,0.296507,107.80702
2026-09-10 20:00:00,3,23.995749,28.5,-80.19999694824219,41009,35.32799,0.22991061,-0.026654761,0.23145057,96.613075
2026-09-10 20:00:00,4,23.823816,28.899999618530273,-78.5,41010,35.10017,0.22957572,0.025334725,0.2309694,83.70262
2026-09-10 20:00:00,5,26.539152,14.5,-53.400001525878906,41040,35.621502,0.23387572,0.089657605,0.25047225,69.02538
2026-09-10 20:00:00,6,25.479303,21.0,-64.80000305175781,41043,35.452644,0.24187271,0.12168664,0.27075827,63.292934
2026-09-10 20:00:00,7,25.146074,21.600000381469727,-65.80000305175781,41044,35.572586,0.20899154,0.08870465,0.22703739,67.00162
2026-09-10 20:00:00,8,24.63932,23.799999237060547,-68.30000305175781,41046,35.482307,0.23755637,0.05549565,0.24395245,76.850914
2026-09-10 20:00:00,9,24.087152,27.5,-71.5,41047,35.29576,0.14228648,0.0075944364,0.142489,86.94477
2026-09-10 20:00:00,10,24.206476,25.899999618530273,-89.69999694824219,42001,35.24034,0.23862341,0.053120125,0.24446447,77.449974
2026-09-10 20:00:00,11,24.407824,26.0,-93.5999984741211,42002,35.265404,0.30892974,-0.028727405,0.31026256,95.31265
2026-09-10 20:00:00,12,24.352394,26.0,-85.5999984741211,42003,35.30312,0.34944564,0.039779805,0.35170257,83.50558
2026-09-10 20:00:00,13,23.78938,28.5,-84.5,42036,35.315758,0.23665307,-0.020756405,0.23756158,95.012474
2026-09-10 20:00:00,14,23.390436,28.799999237060547,-86.0,42039,35.377274,0.24952221,0.06487545,0.25781807,75.42585
2026-09-10 20:00:00,15,23.78894,29.200000762939453,-88.19999694824219,42040,35.174973,0.22507608,0.0050046183,0.22513172,88.72622
2026-09-10 20:00:00,16,24.678364,23.399999618530273,-162.10000610351562,51001,35.79977,0.18662177,-0.01734513,0.18742609,95.30997
2026-09-10 20:00:00,17,25.818789,17.100000381469727,-157.8000030517578,51002,35.77238,0.1405819,0.09355985,0.16886893,56.355503
2026-09-10 20:00:00,18,25.604557,19.200000762939453,-160.60000610351562,51003,35.80247,0.2082548,0.16583481,0.26621655,51.46943
2026-09-10 20:00:00,19,26.097042,17.5,-152.5,51004,35.795227,0.21079767,0.07246497,0.22290543,71.02879
2026-09-10 20:00:00,20,27.280252,0.0,-140.0,51028,35.881813,-0.08370489,0.2371066,0.25144792,340.55563
2026-09-10 20:00:00,21,26.97085,-8.0,-95.0,52001,35.6292,-0.08082986,0.21570799,0.23035495,339.45807
2026-09-10 20:00:00,22,27.181068,0.0,-35.0,52002,35.89162,0.038265675,0.20323148,0.20680256,10.663162
2026-09-10 20:00:00,23,26.977627,8.0,67.0,52003,36.78118,0.075647786,0.20891401,0.22218832,19.905327
2026-09-10 20:00:00,24,26.570145,12.0,90.0,52004,36.687172,0.14675415,0.24568672,0.28617957,30.85081
2026-09-11 02:00:00,0,22.794632,34.70000076293945,-72.5999984741211,41001,35.033302,0.2654588,-0.07445563,0.27570277,105.66769
2026-09-11 02:00:00,1,23.561085,32.29999923706055,-75.4000015258789,41002,35.03788,0.22626595,-0.07840228,0.2394644,109.11145
2026-09-11 02:00:00,2,23.438303,32.5,-79.0999984741211,41004,35.243553,0.3041321,-0.0545475,0.30898505,100.168144
2026-09-11 02:00:00,3,24.458572,28.5,-80.19999694824219,41009,35.287994,0.24289611,0.00786328,0.24302337,88.145805
2026-09-11 02:00:00,4,24.33702,28.899999618530273,-78.5,41010,35.165485,0.24074881,0.009967442,0.24095505,87.629196
2026-09-11 02:00:00,5,26.720572,14.5,-53.400001525878906,41040,35.714783,0.21486777,0.037273154,0.2180767,80.15881
2026-09-11 02:00:00,6,25.75381,21.0,-64.80000305175781,41043,35.490147,0.20001018,0.16096802,0.25673872,51.172916
2026-09-11 02:00:00,7,25.556486,21.600000381469727,-65.80000305175781,41044,35.43084,0.23347363,0.034804787,0.23605362,81.52114
2026-09-11 02:00:00,8,25.221836,23.799999237060547,-68.30000305175781,41046,35.379684,0.20975499,0.15949738,0.2635082,52.75069
2026-09-11 02:00:00,9,24.460985,27.5,-71.5,41047,35.15876,0.26913527,0.10359491,0.28838465,68.9474
2026-09-11 02:00:00,10,24.904062,25.899999618530273,-89.69999694824219,42001,35.429974,0.23180367,-0.027591757,0.23344003,96.78802
2026-09-11 02:00:00,11,25.06342,26.0,-93.5999984741211,42002,35.290676,0.30401745,0.019246843,0.30462608,86.37753
2026-09-11 02:00:00,12,25.008017,26.0,-85.5999984741211,42003,35.34158,0.16207534,0.044365715,0.16803789,74.69114
2026-09-11 02:00:00,13,24.278978,28.5,-84.5,42036,35.15803,0.23974675,0.118282594,0.26733738,63.739887
2026-09-11 02:00:00,14,24.169472,28.799999237060547,-86.0,42039,35.260773,0.31220564,-0.008692083,0.3123266,91.59475
2026-09-11 02:00:00,15,24.394178,29.200000762939453,-88.19999694824219,42040,35.24735,0.23180725,0.010857706,0.2320614,87.31825
2026-09-11 02:00:00,16,25.534159,23.399999618530273,-162.10000610351562,51001,35.771816,0.24245101,-0.009278335,0.24262848,92.191574
2026-09-11 02:00:00,17,26.53147,17.100000381469727,-157.8000030517578,51002,35.928642,0.13697241,0.19310266,0.23674898,35.349003
2026-09-11 02:00:00,18,25.878805,19.200000762939453,-160.60000610351562,51003,35.83598,0.25863725,0.14207858,0.29509243,61.21845
2026-09-11 02:00:00,19,26.375696,17.5,-152.5,51004,35.86785,0.1552926,0.09842217,0.18385515,57.634075
2026-09-11 02:00:00,20,27.612225,0.0,-140.0,51028,35.868275,-0.029571068,0.16466513,0.1672993,349.81915
2026-09-11 02:00:00,21,27.251902,-8.0,-95.0,52001,35.6799,-0.09565578,0.26960063,0.28606734,340.46503
2026-09-11 02:00:00,22,27.88871,0.0,-35.0,52002,35.892914,-0.03461588,0.24033621,0.2428163,351.804
2026-09-11 02:00:00,23,27.313265,8.0,67.0,52003,36.594982,-0.01799579,0.15584335,0.15687893,353.41302
2026-09-11 02:00:00,24,27.00535,12.0,90.0,52004,36.685192,0.111252904,0.09475915,0.14613865,49.57745
2026-09-11 08:00:00,0,22.734568,34.70000076293945,-72.5999984741211,41001,35.07465,0.3140099,-0.10602747,0.33142728,108.65758
2026-09-11 08:00:00,1,23.50294,32.29999923706055,-75.4000015258789,41002,35.189697,0.31608486,0.011180669,0.31628254,87.97415
2026-09-11 08:00:00,2,23.40501,32.5,-79.0999984741211,41004,35.102116,0.27545127,-0.008121431,0.275571,91.68882
2026-09-11 08:00:00,3,24.446524,28.5,-80.19999694824219,41009,35.206192,0.33005017,0.04965916,0.3337651,81.44349
2026-09-11 08:00:00,4,24.326979,28.899999618530273,-78.5,41010,35.26507,0.21371034,0.03921847,0.21727908,79.60122
2026-09-11 08:00:00,5,27.000298,14.5,-53.400001525878906,41040,35.716053,0.076037176,0.17897864,0.19446081,23.017696
2026-09-11 08:00:00,6,26.066555,21.0,-64.80000305175781,41043,35.501587,0.17692602,0.048960373,0.18357542,74.531746
2026-09-11 08:00:00,7,25.832766,21.600000381469727,-65.80000305175781,41044,35.436478,0.22871813,0.11582459,0.2563734,63.142002
2026-09-11 08:00:00,8,25.469515,23.799999237060547,-68.30000305175781,41046,35.43924,0.1494942,0.07078468,0.16540553,64.662704
2026-09-11 08:00:00,9,24.962797,27.5,-71.5,41047,35.233818,0.26550487,-0.019309776,0.26620612,94.159706
2026-09-11 08:00:00,10,25.154654,25.899999618530273,-89.69999694824219,42001,35.320057,0.31886792,-0.024477765,0.31980607,94.38967
2026-09-11 08:00:00,11,25.014242,26.0,-93.5999984741211,42002,35.30107,0.2506647,0.11906823,0.27750683,64.59181
2026-09-11 08:00:00,12,25.375626,26.0,-85.5999984741211,42003,35.395634,0.25615197,0.11890085,0.28240263,65.10017
2026-09-11 08:00:00,13,24.495892,28.5,-84.5,42036,35.328827,0.17077042,0.01550365,0.17147274,84.81253
2026-09-11 08:00:00,14,24.273008,28.799999237060547,-86.0,42039,35.155296,0.2632557,0.06300626,0.2706905,76.540306
2026-09-11 08:00:00,15,24.509695,29.200000762939453,-88.19999694824219,42040,35.243378,0.23454958,-0.0012755394,0.23455305,90.311584
2026-09-11 08:00:00,16,25.525398,23.399999618530273,-162.10000610351562,51001,35.727745,0.16589965,0.14751631,0.22199945,48.356823
2026-09-11 08:00:00,17,26.615053,17.100000381469727,-157.8000030517578,51002,35.89432,0.18096486,0.18326513,0.25755462,44.638153
2026-09-11 08:00:00,18,26.148787,19.200000762939453,-160.60000610351562,51003,35.85033,0.23330851,0.08891229,0.2496763,69.13849
2026-09-11 08:00:00,19,26.424318,17.5,-152.5,51004,35.91339,0.22072212,0.11522145,0.24898642,62.434517
2026-09-11 08:00:00,20,28.009104,0.0,-140.0,51028,35.897816,-0.011993947,0.113984145,0.11461344,353.99316
2026-09-11 08:00:00,21,27.507734,-8.0,-95.0,52001,35.719296,-0.13636102,0.20866859,0.24927275,326.83615
2026-09-11 08:00:00,22,27.751162,0.0,-35.0,52002,35.921688,-0.056024145,0.19260797,0.20059048,343.7818
2026-09-11 08:00:00,23,27.717941,8.0,67.0,52003,36.736713,0.07598445,0.20627108,0.21982129,20.222374
2026-09-11 08:00:00,24,27.409483,12.0,90.0,52004,36.576187,0.17839223,0.18910879,0.25997293,43.32969
2026-09-11 14:00:00,0,22.282845,34.70000076293945,-72.5999984741211,41001,35.186134,0.25251704,0.037446093,0.2552784,81.565
2026-09-11 14:00:00,1,23.143917,32.29999923706055,-75.4000015258789,41002,35.251266,0.26369628,-0.085159205,0.27710617,107.89756
2026-09-11 14:00:00,2,22.920193,32.5,-79.0999984741211,41004,35.15212,0.17858534,-0.037575852,0.18249565,101.88219
2026-09-11 14:00:00,3,23.985874,28.5,-80.19999694824219,41009,35.17467,0.1972951,0.005846683,0.1973817,88.30258
2026-09-11 14:00:00,4,23.712318,28.899999618530273,-78.5,41010,35.168804,0.19610776,0.09582441,0.2182672,63.95841
2026-09-11 14:00:00,5,26.604422,14.5,-53.400001525878906,41040,35.73378,0.16004293,0.13822404,0.21147014,49.183857
2026-09-11 14:00:00,6,25.376715,21.0,-64.80000305175781,41043,35.462906,0.24618961,0.15658668,0.29176825,57.541965
2026-09-11 14:00:00,7,25.47058,21.600000381469727,-65.80000305175781,41044,35.401306,0.21105309,0.123511225,0.24453717,59.66323
2026-09-11 14:00:00,8,25.052938,23.799999237060547,-68.30000305175781,41046,35.38513,0.19210055,-0.00065467507,0.19210167,90.19526
2026-09-11 14:00:00,9,24.10256,27.5,-71.5,41047,35.36186,0.32930556,0.03187326,0.33084446,84.471596
2026-09-11 14:00:00,10,24.604717,25.899999618530273,-89.69999694824219,42001,35.264748,0.30326295,0.017723681,0.30378044,86.65525
2026-09-11 14:00:00,11,24.433918,26.0,-93.5999984741211,42002,35.314064,0.2834799,0.007745523,0.2835857,88.43489
2026-09-11 14:00:00,12,24.245535,26.0,-85.5999984741211,42003,35.27198,0.1878354,-0.06753959,0.19960894,109.776955
2026-09-11 14:00:00,13,24.111479,28.5,-84.5,42036,35.142582,0.21753429,0.07145126,0.22896823,71.81673
2026-09-11 14:00:00,14,23.81922,28.799999237060547,-86.0,42039,35.121647,0.24602787,0.0060215793,0.24610154,88.59795
2026-09-11 14:00:00,15,23.762884,29.200000762939453,-88.19999694824219,42040,35.20997,0.2499177,0.05107884,0.2550841,78.448814
2026-09-11 14:00:00,16,25.178877,23.399999618530273,-162.10000610351562,51001,35.800392,0.17346293,-0.018004835,0.17439485,95.92587
2026-09-11 14:00:00,17,26.021833,17.100000381469727,-157.8000030517578,51002,35.85534,0.19697727,0.12523764,0.23341918,57.551903
2026-09-11 14:00:00,18,25.782734,19.200000762939453,-160.60000610351562,51003,35.964092,0.2402932,0.17043164,0.29459763,54.65324
2026-09-11 14:00:00,19,25.993956,17.5,-152.5,51004,35.75083,0.10441205,0.16129988,0.19214454,32.915638
2026-09-11 14:00:00,20,27.40781,0.0,-140.0,51028,35.90036,0.07359932,0.15292802,0.16971695,25.70001
2026-09-11 14:00:00,21,27.13327,-8.0,-95.0,52001,35.589584,-0.082472116,0.2804165,0.29229274,343.61108
2026-09-11 14:00:00,22,27.031054,0.0,-35.0,52002,35.838398,-0.056379896,0.14195418,0.15274058,338.33853
2026-09-11 14:00:00,23,27.04228,8.0,67.0,52003,36.73909,0.06135177,0.24549925,0.25304925,14.03118
2026-09-11 14:00:00,24,26.855865,12.0,90.0,52004,36.569027,0.02386278,0.16991675,0.17158419,7.9942255
2026-09-11 20:00:00,0,22.393557,34.70000076293945,-72.5999984741211,41001,34.98684,0.17496634,-0.022361001,0.17638944,97.28301
2026-09-11 20:00:00,1,22.789415,32.29999923706055,-75.4000015258789,41002,35.116943,0.27817684,-0.013599408,0.27850908,92.79883
2026-09-11 20:00:00,2,22.793015,32.5,-79.0999984741211,41004,35.163307,0.29727355,-0.101858646,0.31423995,108.91365
2026-09-11 20:00:00,3,23.57179,28.5,-80.19999694824219,41009,35.164265,0.4188909,-0.101916656,0.43111086,103.67444
2026-09-11 20:00:00,4,23.748491,28.899999618530273,-78.5,41010,35.35287,0.2734488,0.0034900084,0.27347106,89.26877
2026-09-11 20:00:00,5,26.208544,14.5,-53.400001525878906,41040,35.66526,0.09098131,0.09949216,0.13481946,42.441574
2026-09-11 20:00:00,6,25.463896,21.0,-64.80000305175781,41043,35.516876,0.18230194,0.12308676,0.21996441,55.973534
2026-09-11 20:00:00,7,25.344027,21.600000381469727,-65.80000305175781,41044,35.468605,0.18032935,0.101644926,0.2070033,60.591663
2026-09-11 20:00:00,8,24.518114,23.799999237060547,-68.30000305175781,41046,35.125137,0.219405,0.103689,0.24267253,64.70496
2026-09-11 20:00:00,9,24.145086,27.5,-71.5,41047,35.196415,0.26555058,0.09002571,0.2803957,71.27255
2026-09-11 20:00:00,10,24.354368,25.899999618530273,-89.69999694824219,42001,35.320206,0.24130142,0.06604707,0.25017712,74.69238
2026-09-11 20:00:00,11,24.391638,26.0,-93.5999984741211,42002,35.285233,0.28653675,0.06036938,0.2928272,78.10256
2026-09-11 20:00:00,12,24.174274,26.0,-85.5999984741211,42003,35.25002,0.26908144,0.07508209,0.27936023,74.40924
2026-09-11 20:00:00,13,23.521648,28.5,-84.5,42036,35.19778,0.29170406,0.062016793,0.29822364,77.99752
2026-09-11 20:00:00,14,23.799786,28.799999237060547,-86.0,42039,35.156,0.2194343,-0.058925144,0.22720824,105.03114
